dem_elevation,lulc,ndvi,ndwi,rivers,roads,geology,faults,twi,spi,tri,slope,aspect,profile,plan,Landslide
153,6,6,-0.653440952,3,500,22,501,6.753685951,277.0510864,17.08800697,29.61852455,320.7106018,-0.003288876,0.008805418,0
191,6,1,-0.735673964,3,501,27,500,9.359265327,984.1771851,9,16.23579216,15.94539547,-0.005236917,-0.001658694,0
187,6,1,-0.724215269,1,501,27,501,8.615989685,600.4896851,10.53565407,18.25505829,345.9637451,-0.00193465,0.006848065,0
1130,6,1,-0.778944433,2,200,36,501,6.987858295,22.53469467,5.567764282,8.206727028,236.3099365,0.008114739,0.075097874,0
617,6,1,-0.784977913,1,501,29,501,7.583781719,204.4692383,10.34407997,17.87400818,97.12501526,0.012307816,0.015265813,0
936,6,1,-0.771948993,3,501,15,500,7.866513729,271.2794189,9.949873924,17.87400818,29.74488068,-0.00059417,0.021982772,0
106,1,4,-0.212156639,5,501,22,500,9.191174507,1396.967041,11.2694273,20.67446327,327.9946289,0.003828036,0.004573474,0
284,7,1,-0.728643239,3,501,15,200,10.13980198,2148.106934,9.273618698,16.23579216,254.0546112,-0.005985048,0.00124402,0
647,5,1,-0.742316067,2,501,25,501,9.127057076,1001.058105,10.44030666,18.25505829,194.0362396,0.000644883,-0.002282688,0
206,6,6,-0.634812295,3,200,18,501,7.423209667,592.0675659,17.08800697,30.73752594,289.6538391,-0.007024502,-0.013684782,0
284,6,1,-0.782564938,1,501,13,200,8.300601959,805.2587891,14.35270023,24.09484291,259.6951599,-0.005452882,-0.026904371,0
55,5,6,-0.659635484,3,100,38,500,7.414314747,257.5655823,11.91637516,21.50217438,246.0375061,-0.005260871,0.00033496,0
374,5,1,-0.772686601,3,501,22,200,8.670824051,764.9355469,10.58300495,19.91116714,186.3401947,-0.004735653,-0.01960833,0
267,6,1,-0.680707216,1,501,11,501,6.803120613,41.79032516,6.708203793,12.1561451,338.1985779,0.015463103,0.012294312,0
829,7,1,-0.673111796,2,500,36,501,7.213476181,158.5680847,11.70469952,18.86838341,159.4439545,0.006016986,-0.002052228,0
260,6,6,-0.74118638,1,500,29,501,7.502670765,214.6447144,11.2694273,18.9879818,324.4623108,0.004131435,0.022998182,0
312,5,1,-0.616912246,3,200,22,501,7.49152565,129.0805359,9.05538559,15.020257,116.5650482,-0.01153235,0.023851391,0
329,6,6,-0.78482759,1,501,27,501,9.772191048,1403.132935,9.165151596,15.79316902,278.1300964,-0.006728625,-0.063809313,0
125,7,6,-0.740488827,6,500,7,500,7.665644169,399.4411621,12.80624866,23.39650154,146.3099365,-0.004567011,-0.001137846,0
625,6,1,-0.73805654,2,501,25,501,6.678756237,82.71424103,10.44030666,17.87400818,119.7448807,0.006875401,0.034806054,0
291,6,1,-0.453412265,5,501,27,501,7.136645317,130.7491913,10.2469511,17.87400818,352.8749695,0.010270661,0.022593403,0
478,6,6,-0.706327736,2,501,29,200,7.994884491,47.45195389,5.099019527,7.20912075,288.4349365,-0.000624942,0.005059644,0
122,5,6,-0.741374612,3,500,22,501,6.585184574,144.8569336,13.9283886,24.09484291,206.5650482,0.005842374,0.025759503,0
39,5,1,-0.727337599,4,100,37,501,6.492202282,216.471817,16.37070465,29.80032158,192.0947571,-0.000244799,0.011829024,0
650,7,1,-0.755112112,1,501,15,500,11.9592123,0,1.414213538,0,0,0,0,0
695,6,6,-0.693169117,4,501,15,501,10.25743294,1322.10022,8.185352325,12.1561451,21.80140877,-0.008865512,-0.045079146,0
566,6,1,-0.576237619,2,501,12,500,7.641663551,283.3160706,11.44552326,20.24305534,310.6012878,0.007524522,0.027358759,0
703,6,1,-0.772185445,1,501,36,501,10.07099628,983.7194824,6.928203106,11.52797318,281.3099365,-0.003704889,-0.043447267,0
290,5,1,-0.720969081,3,501,18,501,6.66275692,132.746933,12.20655537,22.3830986,240.9453888,0.001837718,0.025436694,0
91,6,6,-0.725007713,2,500,23,501,7.299303055,402.361145,16.06237793,27.54367065,302.4711914,0.002440525,0.017829681,0
283,7,6,-0.534175038,5,500,22,200,9.478343964,1777.998169,11.83216,20.24305534,167.4711914,-0.004974891,-0.035729721,0
133,5,4,-0.702846408,4,200,5,501,7.038404942,133.1016083,10.34407997,18.86838341,69.44395447,0.002451365,0.010261142,0
62,5,1,-0.783100188,3,200,22,501,10.84994793,1401.655518,6.082762718,9.365158081,104.0362473,-0.001808084,-0.027392259,0
350,6,1,-0.579304934,1,501,29,501,10.56023407,4011.294922,9.949873924,17.87400818,352.8749695,-8.49E-05,-0.019540241,0
439,6,1,-0.790554404,4,501,25,500,9.409369469,1132.362061,9.899495125,16.94235802,246.8014069,-0.002221615,0.008331167,0
174,5,1,-0.748171866,5,50,22,501,7.429494381,350.4707031,14.28285694,24.51631355,164.7448883,-0.013793648,-0.015975948,0
132,5,1,-0.581188977,1,100,11,501,9.084492683,1721.174194,13.2287569,23.8365345,264.8055725,-0.004677192,-0.015138764,0
106,5,1,-0.790468037,2,500,27,501,7.770569324,337.4623413,11.87434196,20.67446327,237.9946136,-0.011366323,-0.014101544,0
317,3,6,-0.621125102,6,500,22,501,10.9817152,5737.833984,10.09950447,17.34932518,219.8055725,-0.010218849,-0.023844246,0
945,6,1,-0.769028902,1,501,25,501,7.465614319,13.97542572,4.79583168,5.111089706,206.5650482,0.016442299,0.02862167,0
272,5,1,-0.77354759,1,500,27,500,8.070768356,368.5892639,10.39230442,18.74779129,135,0,0,0
96,5,1,-0.716347694,3,200,23,500,6.890563488,152.5546417,12.36931705,21.50217438,66.03751373,0.004091789,0.035840672,0
46,6,6,-0.735677063,4,200,16,501,7.222010612,273.8479004,13.60147095,24.09484291,79.69515228,-0.004712848,-0.000457947,0
350,5,1,-0.761519134,3,501,29,501,8.072568893,148.7271271,7.07106781,12.1561451,68.19859314,0.004123494,0.009220734,0
34,6,6,-0.428676486,6,50,37,501,7.000727654,203.6832428,13.15294647,23.30701447,111.8014069,0.002222379,0.023051836,0
76,6,6,-0.645175278,4,200,22,501,7.84068346,667.0054321,15.36229134,27.12379074,51.34019089,-0.011225373,-0.018893216,0
147,5,1,-0.723812044,1,500,23,500,6.766899109,177.8921661,13.3790884,24.34905052,135,0.001209895,-0.003535534,0
69,5,1,-0.73946178,3,500,16,501,7.273057938,232.8575592,12.44989967,21.89988136,185.7105865,5.06E-05,0.015762966,0
106,5,1,-0.760656476,6,500,22,501,6.891386032,184.1606293,13.85640621,23.39650154,146.3099365,0.002283505,0.007964926,0
500,5,1,-0.785918713,2,501,24,501,7.465614319,13.97542572,3.31662488,5.111089706,153.4349518,0.008853545,-0.02862167,0
841,6,1,-0.761863649,1,501,28,501,6.997236252,141.7313995,11.3578167,19.79887581,180,-0.005330807,0.035555556,0
871,6,1,-0.731321335,1,501,15,501,7.704041004,46.11962509,5.099019527,8.206727028,326.3099365,-0.002864026,-0.023894778,0
666,6,1,-0.702795506,4,501,27,500,10.46679688,1798.631348,8.544003487,12.74985123,45,-0.00148454,-0.049497474,0
345,7,6,-0.687858403,4,501,34,501,7.997207642,304.3989258,9.539392471,17.74467087,90,0,0,0
228,5,1,-0.658331394,3,100,18,501,7.225158691,219.7690582,12.20655537,21.80140877,233.1300964,-0.001229431,0.00384,0
70,6,1,-0.680389583,4,501,27,501,7.356831074,313.3727112,13.71130943,24.09484291,243.4349518,0.007789832,0.020035168,0
562,6,6,-0.793544471,4,501,35,501,10.57311916,4250.853027,10.44030666,18.25505829,345.9637451,-0.010318135,-0.041088387,0
583,5,1,-0.787886262,5,500,25,501,8.717638969,244.3895721,6.782330036,11.30993271,180,-0.006034343,0,0
161,5,1,-0.763729572,1,200,36,200,8.023843765,317.5005493,9.797959328,17.87400818,60.25511932,0.005347534,0.000610633,0
1001,6,6,-0.750411868,4,501,15,501,9.213707924,802.6985474,8.944272041,15.79316902,315,-0.005702225,-0.022627417,0
1680,6,1,-0.781471014,1,501,35,501,8.096843719,378.3265686,10.63014603,18.74779129,135,0.006792988,0.014142135,0
429,6,1,-0.768298149,3,501,35,501,9.443925858,525.4584351,7.549834251,11.52797318,78.69007111,-0.003126,-0.046464439,0
98,5,1,-0.748681903,3,200,27,500,6.929553032,295.9819031,17.02938652,28.28669167,138.0127869,-0.014390144,0.003482395,0
168,5,6,-0.772316575,3,500,22,501,6.442323685,50.22911835,9.165151596,15.79316902,98.13010406,0.016080273,0.026700351,0
265,6,1,-0.731898844,1,501,27,501,7.145807266,276.0855408,13.82027531,25.00792885,300.9637451,0.003572599,0.017149858,0
447,6,1,-0.739295185,4,501,27,501,8.666666985,603.8363037,11.22497177,17.87400818,262.8749695,0.000424407,0.018318975,0
156,6,6,-0.616836905,3,500,3,501,7.66746664,342.0254822,11.7473402,21.80140877,323.1300964,-0.003688294,-0.020479999,0
345,6,1,-0.679480493,3,501,22,501,7.541705132,174.9318542,9,16.94235802,336.8014221,0.004588118,0.024812387,0
89,5,1,-0.726495743,3,500,22,501,7.501197815,246.1885376,10.77032948,20.24305534,220.6012878,-0.004353029,-0.003062548,0
483,6,1,-0.709762514,3,50,25,501,7.558412075,245.3503113,10.72380543,19.68572998,63.43494797,0.011752737,-0.003577709,0
350,5,1,-0.755001545,3,501,15,501,7.241097927,111.650032,9.84885788,15.79316902,98.13010406,-0.008268226,0.032809753,0
890,7,1,-0.7623353,2,501,29,501,7.12699461,79.68825531,8.426149368,14.1969471,71.56504822,-0.002624098,0.011384199,0
152,6,1,-0.687113643,1,500,37,501,8.111552238,325.276123,10.34407997,17.34932518,309.8055725,-0.005018185,-0.002015007,0
60,5,1,-0.73264116,1,500,16,501,8.13697052,464.9219971,11.66190338,20.24305534,77.47119141,-0.004477402,-0.002654208,0
339,7,4,-0.679167807,2,500,27,500,8.420359612,580.9324951,10.67707825,19.68572998,26.56505203,-0.002136861,0.007155417,0
315,5,1,-0.813121259,2,500,13,50,8.430357933,711.4588013,11.70469952,21.50217438,113.9624863,0.008130437,-0.009378867,0
368,7,6,-0.50578928,1,500,29,500,7.751148224,137.5950165,7.874007702,13.67494583,170.537674,0.000634704,0.02346018,0
296,5,1,-0.844942153,5,501,36,500,10.5782299,4272.632324,11.18033981,18.25505829,165.9637604,-0.011607902,-0.036523011,0
272,5,1,-0.801445186,3,200,29,501,7.230612278,159.0990143,11.13552856,18.74779129,225,0.013585976,0.02828427,0
369,5,1,-0.77677083,4,50,22,501,8.062122345,203.0090637,7.745966911,14.1969471,108.4349518,0,0,0
934,6,1,-0.747687101,1,501,33,501,7.839584351,247.8209381,10.86278057,17.34932518,140.1944275,0.001824795,-0.027202589,0
622,5,1,-0.489620626,2,200,13,100,6.183139324,50.38911438,10.48808861,17.87400818,209.7448883,0.006026586,0.077550329,0
564,6,1,-0.76231885,4,501,22,501,7.391014576,88.20146942,6.708203793,13.12884617,149.0362396,0.004085647,-0.018965727,0
366,5,1,-0.673547745,1,501,22,501,9.637428284,1103.607178,8.306623459,15.020257,63.43494797,-0.001153235,-0.019081114,0
63,5,1,-0.775887966,1,500,16,501,7.43442297,281.7618103,12.2882061,22.19160652,191.3099365,0.001465536,-0.004525757,0
542,6,6,-0.743952811,2,500,15,501,9.051277161,682.3538818,8.888194084,15.79316902,315,0.007127781,0.016970562,0
1355,6,1,-0.75351125,2,501,15,501,7.273266315,94.54602051,8.185352325,14.36605644,141.3401947,-0.016319342,-0.004875669,0
717,6,1,-0.695995629,1,501,25,200,6.832872391,109.8576813,10.77032948,18.9879818,324.4623108,0.005411083,0.018599622,0
178,6,6,-0.692250133,2,501,27,501,7.324225903,218.3903198,12.20655537,20.7804184,71.56504822,-0.003399807,0.010962563,0
1473,6,1,-0.774999976,1,501,35,501,7.829268456,546.8483887,14.17744732,25.00792885,30.96375656,0.001050764,-0.003026446,0
443,7,6,-0.691596866,1,500,15,501,7.316722393,216.7577057,11.83216,20.7804184,161.5650482,0.005230473,0.016865481,0
257,5,1,-0.750525594,1,501,36,501,12.10220051,12979.30664,8.246211052,15.020257,243.4349518,-0.00922588,-0.033391949,0
817,6,1,-0.777198672,5,501,35,501,9.84355545,1959.004028,13.19090557,17.87400818,60.25511932,-0.011628765,-0.057399459,0
616,6,1,-0.758394182,2,501,13,501,6.912578583,131.8343353,11.31370831,19.91116714,276.3401794,-0.004022061,0.013359522,0
669,6,1,-0.801857591,3,501,29,501,7.230612278,17.67766953,4.79583168,6.45483017,225,0.014127878,-0.014142135,0
243,5,4,-0.729729712,4,100,22,501,7.585681915,230.0714111,11.61894989,18.86838341,159.4439545,0.000668554,0.016417827,0
376,5,1,-0.671135426,3,501,22,501,7.574101448,323.9991455,11.7473402,22.19160652,101.3099289,-0.000977024,0.003017171,0
87,5,2,-0.273931742,4,200,22,501,6.125103474,53.40002441,12.56980515,18.86838341,110.5560455,0.010622581,0.056949336,0
142,6,6,-0.633550465,3,500,22,200,7.135630608,261.2331238,14.03566837,24.51631355,322.1250305,0.005988372,0.010632642,0
375,6,6,-0.683318496,4,501,25,501,6.900309086,103.2284927,11.70469952,17.87400818,330.255127,0.004498719,0.04335491,0
528,6,6,-0.629122078,3,501,36,501,7.242569447,38.01691055,5.099019527,9.365158081,284.0362549,-0.001808084,0.050219141,0
395,5,1,-0.749359548,1,501,22,501,10.39780998,4301.753418,12,19.91116714,96.3401947,-0.005319501,-0.017669044,0
545,6,1,-0.78820622,5,501,18,501,8.312705994,84.76680756,5.385164738,8.206727028,33.69006729,-0.004296038,-0.013654158,0
255,6,1,-0.73503834,3,501,22,500,7.337572098,356.5783386,15.42724895,25.71843338,311.6335449,0.003776433,0.002565819,0
1187,6,4,-0.636475682,1,501,33,501,12.33284378,18889.00781,8.660254478,16.08989334,326.3099365,-0.015720854,-0.027308317,0
79,6,6,-0.67747587,3,501,22,200,6.951029778,188.7957916,12,23.0354805,311.1859131,0.003398817,0.004795179,0
554,7,6,-0.732197225,1,501,7,501,8.535374641,73.3210144,4.79583168,6.842773438,270,0.006264207,0,0
367,7,2,-0.561040699,1,501,29,501,6.584703922,84.55581665,11.18033981,18.86838341,159.4439545,0.0137425,0.00872197,0
171,5,1,-0.398653179,3,501,27,501,7.765390396,603.5400391,15.06651878,26.83778763,198.4349518,0.002046011,-0.0056921,0
191,5,1,-0.691464007,3,500,24,500,6.884038925,99.99999237,9.273618698,17.74467087,180,0,0,0
546,4,4,-0.453846157,4,50,24,501,8.147871017,497.6657104,11.66190338,20.7804184,198.4349518,0.005230473,0.016865481,0
513,7,1,-0.57640183,3,501,25,501,8.16680336,140.8826904,7.141428471,11.30993271,216.8699036,-0.007965332,0.01024,0
277,7,6,-0.597923279,1,501,36,50,6.879701614,101.1229553,10.34407997,17.87400818,172.8749847,-0.000424407,0.061063252,0
239,5,1,-0.784826875,3,501,27,500,7.09203577,407.8380432,17.34935188,30.21689796,105.9453964,0.000545424,-0.001451357,0
208,3,6,-0.397446781,6,501,7,200,8.418997765,493.1203613,10.34407997,18.25505829,284.0362549,-0.010318135,-0.041088387,0
40,5,1,-0.765490413,4,200,16,500,8.025001526,552.6018066,13.26649952,23.0354805,138.8140717,-0.006576931,-0.025307888,0
76,1,6,-0.666034162,4,501,23,501,8.043538094,528.0684204,12.60951996,22.3830986,299.0545959,0.005895017,-0.018106235,0
450,3,1,-0.807224154,3,501,24,501,7.577186108,12.5,4.472136021,4.573921204,270,0.012678096,0.159999996,0
899,4,6,-0.573751807,2,501,36,501,7.056280613,120.6527176,11.78982639,17.87400818,330.255127,0.010440423,0.061673887,0
193,5,1,-0.760573447,1,500,36,500,8.247378349,488.6535645,11.87434196,19.68572998,63.43494797,0.011752737,0.032199379,0
706,5,1,-0.768895745,1,501,29,501,6.826488018,59.00461578,8.366600037,14.1969471,108.4349518,0.004665063,0.030357866,0
74,6,4,-0.632160783,6,100,16,501,6.955131531,256.6768799,15.7480154,26.32494736,14.03624344,0.00081321,0.010652545,0
390,7,1,-0.720712841,1,500,36,501,8.955996513,1116.612427,11.31370831,20.7804184,71.56504822,-0.005230473,-0.016865481,0
363,5,6,-0.752836525,1,501,29,501,9.357859612,834.4484253,9,15.020257,153.4349518,-0.003459705,-0.05724334,0
176,5,6,-0.749812722,1,500,11,501,8.365074158,549.6871948,10.29563046,19.68572998,63.43494797,-0.002136861,0.007155417,0
101,6,6,-0.656973898,3,200,23,501,6.754765511,122.1989212,12.52996445,20.67446327,302.0053711,0.014310966,0.038493406,0
39,5,1,-0.742527664,1,50,16,501,7.938679218,448.5848083,11.83216,21.80140877,233.1300964,0,0,0
572,6,6,-0.592011392,1,501,22,501,7.055508614,46.36907959,5.744562626,11.30993271,360,0.006034343,0,0
70,4,2,-0.344165474,5,500,7,500,7.464598656,362.9922791,13.56466007,24.51631355,307.8749695,-0.007156382,-0.007232355,0
294,5,1,-0.705547631,3,500,18,501,6.660895348,31.25,7.141428471,11.30993271,36.86989594,0.018585775,-0.00256,0
255,5,1,-0.776862502,1,500,15,501,13.13603592,3244.05249,4.582575798,4.573921204,90,-0.012678096,-0.159999996,0
164,5,1,-0.646820843,1,500,36,500,7.559439659,159.6416473,8.485280991,16.08989334,33.69006729,0.002620142,-0.010240619,0
681,6,6,-0.758234024,1,501,29,501,7.833519936,327.0841064,11.7473402,19.79887581,360,0.005330807,0,0
1466,6,1,-0.68665123,1,50,36,501,10.83631134,2114.673828,7,11.52797318,281.3099365,-0.005441555,-0.034395754,0
581,6,1,-0.802570403,4,501,11,501,6.563099861,90.68346405,10.90871239,19.68572998,206.5650482,-0.001068431,0.039354797,0
470,6,4,-0.631128132,1,500,28,500,9.188475609,907.9295654,10.44030666,16.94235802,293.1985779,-0.008355204,-0.052703686,0
102,6,1,-0.751063824,1,500,27,501,6.804203987,324.586792,17.80449295,30.96375656,53.13010406,0.003389619,0.001706667,0
388,6,6,-0.684599161,1,501,27,501,7.831348896,813.9221802,17.57839584,29.61852455,309.2893982,-0.005235141,-0.008498901,0
431,6,6,-0.601615071,1,501,36,501,8.148923874,337.662384,9.643651009,17.34932518,309.8055725,0.000456199,-0.022165073,0
455,5,1,-0.796032429,4,501,22,100,9.267471313,1101.146729,9.949873924,17.87400818,187.1250153,-0.000763933,-0.017097712,0
818,6,1,-0.589672685,3,500,36,501,7.573753357,152.6002502,9.643651009,15.64224625,90,-0.00571492,0.045714285,0
49,5,1,-0.72133708,6,100,3,501,6.847420216,147.6192017,12.24744892,21.60256577,135,-0.00257195,0.00808122,0
660,6,1,-0.730870724,1,501,15,501,7.119040489,19.76423454,3.872983456,7.20912075,18.43494797,0.005312003,0.058185909,0
772,6,1,-0.794170737,3,501,15,500,9.484215736,2104.081543,12.20655537,21.80140877,90,0,-0.032000002,0
254,6,1,-0.561290324,5,501,36,200,7.19231081,495.5150757,17.63519287,31.4071331,31.60750198,-0.002886023,-0.002879162,0
552,6,1,-0.744223893,2,501,29,501,7.020805836,132.5711212,10.67707825,18.9879818,125.5376816,0.005411083,0.018599622,0
486,6,1,-0.780313849,3,501,22,501,7.936044216,259.4945984,9.327379227,16.94235802,203.1985931,0.006616549,0.01720567,0
218,5,1,-0.741617978,3,50,36,501,7.119040489,19.76423454,5.656854153,7.20912075,198.4349518,0.008124241,0.035417508,0
437,5,1,-0.786296904,4,501,24,501,9.386184692,934.725647,9.05538559,15.64224625,270,0.00571492,0,0
381,5,1,-0.748333335,1,501,22,501,10.28261948,3459.685303,10.95445156,18.9879818,215.537674,-0.000292491,-0.036193859,0
429,5,1,-0.778507471,2,501,29,501,7.951910019,277.2812195,9.486832619,17.34932518,129.8055725,0.009123973,-0.013097543,0
290,6,1,-0.748808742,1,500,18,501,8.493476868,31.25,3,4.573921204,270,0,0,0
690,6,1,-0.799393654,4,501,25,100,12.1382513,21828.2168,10.34407997,18.86838341,290.5560303,0.001114257,-0.022574512,0
1035,6,1,-0.796845138,3,501,34,501,10.23409176,1826.053223,8.831760406,14.36605644,51.34019089,-0.006669644,-0.046318851,0
87,7,6,-0.597458839,3,500,15,501,6.363899231,96.59610748,12,22.19160652,101.3099289,-0.000586215,0.033188883,0
296,5,1,-0.61240828,4,501,29,501,8.838347435,904.4395752,11.53256226,19.91116714,173.6598053,-0.005027577,-0.018638687,0
209,5,1,-0.649855912,1,500,29,501,9.738395691,2170.408203,11.09053612,19.68572998,153.4349518,-0.005342153,-0.017888544,0
1288,6,1,-0.767816842,1,501,35,501,7.622793674,235.4992981,9.899495125,18.74779129,135,-0.002717195,0.00942809,0
566,6,1,-0.764870524,3,501,15,200,7.758625984,153.6145477,8.831760406,14.36605644,38.65980911,0.009223976,0.035348598,0
712,6,1,-0.617733181,1,500,15,501,8.705366135,772.5073242,11.40175438,19.68572998,116.5650482,0,0,0
144,6,1,-0.684075654,2,500,38,100,6.827664375,225.9583893,15.394804,26.32494736,345.9637451,0.010029595,0.010652545,0
201,6,1,-0.763876617,4,501,13,501,7.553713322,112.9425735,7.211102486,13.67494583,80.53768158,0.00158676,0.019194692,0
111,3,1,-0.7289837,1,500,38,500,7.379364491,443.5915222,16.73320007,27.74965858,98.74616241,-0.003333442,-0.003023565,0
501,5,6,-0.712256551,2,200,36,501,7.198003292,350.7655945,15.77973366,27.12379074,218.6598053,-0.001100527,0.003047293,0
439,6,1,-0.754998147,1,501,25,501,6.324422836,43.75,11.2694273,15.64224625,270,0.01714476,0.09142857,0
353,5,1,-0.795514524,1,501,28,500,7.269244194,169.9590454,10.53565407,18.9879818,234.462326,0.004131435,0.022998182,0
492,5,1,-0.763839304,3,501,22,501,8.069221497,378.242218,10.81665421,18.9879818,215.537674,-0.004643294,0.015960487,0
461,5,1,-0.694998443,1,501,22,501,8.694814682,391.7545166,7.615773201,14.36605644,141.3401947,0.002412424,0.014627006,0
647,6,1,-0.71870172,2,501,25,501,7.602026463,185.8087158,9.746794701,16.94235802,293.1985779,0.006616549,0.01720567,0
451,6,1,-0.60898602,4,501,29,501,6.45858717,156.2212677,14.79864883,26.32494736,345.9637451,0.007861034,0.016739713,0
623,5,1,-0.71611774,4,501,22,501,8.267113686,330.1852417,8.485280991,16.23579216,254.0546112,0.004488786,0.004561407,0
664,6,1,-0.676541209,2,501,24,501,6.727015972,225.6900787,16.30950737,27.47443199,22.61986542,0.003041448,0.003932635,0
464,5,1,-0.739759028,3,501,24,501,7.106694221,80.03905487,8.944272041,14.36605644,321.3401794,0.010643049,-0.020721592,0
66,5,1,-0.760284126,3,200,22,500,7.692115784,354.0663757,11.53256226,21.89988136,185.7105865,-5.06E-05,-0.015762966,0
376,6,6,-0.622042179,5,500,25,501,11.09473324,5160.567871,7.937253952,15.64224625,180,-0.00571492,0,0
86,5,1,-0.750867069,3,200,38,500,6.99485445,253.1130981,15.45962524,25.71843338,131.6335449,0.002614453,0.005864729,0
229,5,1,-0.761525333,5,200,18,501,8.081768036,502.0639038,12.72792244,21.50217438,113.9624863,-0.007173915,0.006364231,0
108,6,1,-0.741002321,3,501,27,501,9.747480392,1122.485352,8.660254478,14.36605644,38.65980911,0.006385829,-0.002437834,0
274,5,1,-0.786084592,4,500,29,500,6.670756817,103.5158234,12.64911079,19.91116714,96.3401947,0.003567958,0.023486901,0
366,5,1,-0.702976346,3,500,24,501,8.548882484,214.6969452,6.244997978,11.52797318,168.6900635,0.007757111,0.022327067,0
159,7,4,-0.676676452,1,200,36,500,7.063221931,271.0230408,14.79864883,25.71843338,175.2363586,0.000419604,0.012096004,0
112,5,1,-0.77535814,2,501,7,501,6.777303696,529.4280396,23.13006783,37.83504105,124.508522,-0.001011911,-0.005595616,0
223,6,6,-0.536723197,3,500,27,501,7.1537323,118.679184,9.539392471,16.94235802,336.8014221,-0.001207399,0.004527808,0
872,6,1,-0.780571759,2,501,34,501,8.995947838,929.7006836,11.31370831,18.74779129,45,-0.008151585,-0.00942809,0
256,5,1,-0.786735475,1,501,27,200,6.786706448,211.2202301,14.56021976,26.02450943,214.9920197,0.008851577,0.014339307,0
783,7,1,-0.761823595,1,501,36,501,7.569968224,201.6641998,11.04536057,17.87400818,119.7448807,-0.002970852,-0.009159488,0
165,7,6,-0.706417859,1,500,22,501,9.144652367,794.0869141,9,16.23579216,285.9454041,0.006733179,-0.004146734,0
387,6,1,-0.725806475,4,501,28,501,6.747587204,39.53281784,8.485280991,12.1561451,338.1985779,0.01401988,0.078888506,0
266,7,6,-0.773025513,4,500,24,501,8.583188057,427.2884216,8.831760406,15.79316902,171.8699036,-0.006500537,-0.019459579,1
289,7,6,-0.668587089,3,500,18,501,7.123337746,168.7194366,10.77032948,20.24305534,139.3987122,0.004353029,0.003062548,1
629,7,6,-0.654164016,1,501,34,501,8.356471062,497.292572,10.53565407,18.86838341,200.5560455,-0.000668554,-0.016417827,1
172,5,1,-0.667651892,3,200,22,500,8.559380531,742.6795654,11.91637516,20.67446327,212.0053864,0.007832751,0.02553523,1
35,2,4,-0.493576765,3,50,3,50,7.119040489,19.76423454,4.582575798,7.20912075,341.5650635,0.005312003,0.058185909,1
233,5,1,-0.737172544,3,50,22,501,7.66686964,68.36425781,5.47722578,10.14210606,206.5650482,0,0,1
270,7,6,-0.762788355,2,500,22,501,8.621883392,604.0392456,9.643651009,18.25505829,165.9637604,0.000644883,-0.002282688,1
56,3,1,-0.651243985,3,200,24,200,8.232628822,637.9859619,12.20655537,22.3830986,299.0545959,-0.003985699,-0.018839281,1
59,6,6,-0.450194418,3,200,24,500,8.053706169,130.8498993,6.244997978,11.52797318,281.3099365,-0.007757111,-0.022327067,1
35,3,6,-0.553853095,4,100,3,500,7.324088573,121.3113098,8.717798233,15.79316902,171.8699036,0.005702225,0.022627417,1
697,6,1,-0.742268026,1,200,34,501,10.19942093,8302.893555,17.91647339,29.06082916,59.74356461,0.009013784,-0.012770203,1
519,6,6,-0.645220578,1,500,35,501,9.354967117,5861.246582,20.80865288,35.45769882,38.15722656,0.005640985,0.012303278,1
48,6,1,-0.665754795,3,50,3,500,7.493982315,117.8959885,8.185352325,14.36605644,38.65980911,0.000709537,0.021940509,1
155,7,4,-0.473488361,4,50,13,500,7.864868164,16.66666794,1.732050776,4.573921204,270,0,0,1
223,3,6,-0.555090666,4,500,29,501,8.243591309,152.1269379,5.830951691,11.30993271,143.1300964,-0.003620606,-0.0128,1
235,7,6,-0.749676108,5,200,13,500,7.456424713,612.0632935,19.1311264,30.73752594,137.7263184,0.00485463,-0.023619642,1
57,5,1,-0.626636922,5,200,24,500,11.07464218,3716.022461,9.433980942,13.49573326,90,-0.011768681,-0.053333335,1
73,7,6,-0.593123198,4,200,24,200,7.465614319,13.97542572,2.645751238,5.111089706,26.56505203,0.008853545,-0.02862167,1
221,6,6,-0.64769876,2,500,29,501,6.734556198,135.9007568,12.32882786,21.89988136,5.710593224,-0.001214745,0.019703707,1
55,5,6,-0.680804133,3,200,3,500,8.047272682,125.0103912,6.164413929,11.30993271,36.86989594,-0.003620606,-0.0128,1
65,7,1,-0.650057912,2,200,24,100,7.581069946,62.74322128,6.324555397,10.14210606,206.5650482,-0.002441858,0.014310835,1
188,5,6,-0.724760592,4,500,29,501,7.517275333,147.1638489,8.944272041,15.79316902,171.8699036,0.005702225,0.022627417,1
42,3,6,-0.723327279,3,100,3,200,8.803781509,181.1350403,6.324555397,9.365158081,194.0362396,-0.009763652,-0.054784518,1
34,2,4,-0.438685894,2,50,3,500,7.92375946,8.838834763,1.732050776,3.237688065,135,0.007961753,0.084852815,1
414,5,1,-0.338267297,1,501,29,501,8.959984779,1008.96698,11.09053612,19.79887581,180,0.005330807,0,1
27,7,2,-0.345113188,2,50,3,501,8.642993927,90.72444916,4.242640495,7.20912075,18.43494797,-0.008124241,-0.035417508,1
100,3,6,-0.307759881,4,100,29,501,8.042767525,258.8529053,9.110433578,16.08989334,56.30993271,-0.001310071,0.00512031,1
220,3,1,-0.637748182,3,200,29,501,7.132060528,290.3370056,15.2315464,25.71843338,274.7636414,-0.000548712,0.014845096,1
